year|month|cost_type|value|cost_code|deputy_id
2020|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|3500.0|7002205|160645
2021|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|1500.0|7200636|160645
2021|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|1500.0|7163785|160645
2021|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|1500.0|7163786|160645
2021|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|1500.0|7173152|160645
2021|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|1500.0|7186743|160645
2021|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|2000.0|7200621|160645
2021|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|2000.0|7147019|160645
2021|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|2000.0|7161702|160645
2021|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|2000.0|7173155|160645
2021|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|2000.0|7186741|160645
2021|1|COMBUSTÍVEIS E LUBRIFICANTES.|4520.68|7141936|160645
2021|4|COMBUSTÍVEIS E LUBRIFICANTES.|2534.76|7192792|160645
2021|2|CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.|6000.0|7154214|160645
2021|3|CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.|4000.0|7170135|160645
2021|4|CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.|4000.0|7187815|160645
2019|8|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|450.0|6898174|204485
2019|9|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|450.0|6911025|204485
2019|10|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|450.0|6962180|204485
2019|11|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|450.0|6981236|204485
2019|12|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|450.0|6994099|204485
2019|7|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|390.82|6896617|204485
2019|7|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|406.74|6896626|204485
2019|9|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|462.88|6917528|204485
2019|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|378.6|6810449|204485
2019|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|394.18|6810427|204485
2019|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|397.47|6810412|204485
2019|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|589.31|6810398|204485
2019|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|431.43|6830185|204485
2019|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|443.96|6830180|204485
2019|6|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|408.21|6852046|204485
2020|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|450.0|7016442|204485
2020|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|450.0|7031977|204485
2020|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|450.0|7044179|204485
2020|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|450.0|7049909|204485
2020|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|450.0|7062569|204485
2020|6|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|450.0|7071453|204485
2020|7|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|450.0|7078524|204485
2020|8|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|450.0|7088255|204485
2020|9|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|450.0|7098925|204485
2020|10|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|450.0|7106773|204485
2020|11|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|450.0|7117678|204485
2020|12|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|450.0|7126736|204485
2020|12|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|448.24|7126817|204485
2020|12|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|455.8|7126816|204485
2020|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|424.53|7050702|204485
2021|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|450.0|7147036|204485
2021|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|450.0|7167673|204485
2021|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|450.0|7174068|204485
2021|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|450.0|7184185|204485
2021|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|450.0|7206392|204485
2021|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|495.58|7137526|204485
2021|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|550.32|7137524|204485
2021|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|498.64|7153246|204485
2021|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|511.26|7153231|204485
2021|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|524.96|7160621|204485
2021|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|535.34|7160614|204485
2021|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|508.71|7174098|204485
2021|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|527.0|7174111|204485
2021|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|535.46|7188665|204485
2021|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|543.06|7188673|204485
2019|10|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|2042.05|6954828|204455
2019|11|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|2004.34|6974023|204455
2019|12|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|1740.48|6987939|204455
2019|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|1976.5|6831690|204455
2019|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|1850.08|6839334|204455
2019|6|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|2148.12|6864693|204455
2019|7|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|2377.36|6886437|204455
2019|8|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|1770.38|6907690|204455
2019|9|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|2050.37|6928621|204455
2019|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|2077.11|6831685|204455
2019|9|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|152.41|6946835|204455
2019|8|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|86.73|6914110|204455
2019|10|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|130.75|6946844|204455
2019|11|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|178.12|6970053|204455
2019|12|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|154.17|7003766|204455
2020|6|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|347.07|7065485|204455
2020|7|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|421.25|7081171|204455
2020|8|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|458.35|7094048|204455
2020|9|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|421.23|7103218|204455
2020|10|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|306.22|7112095|204455
2020|11|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|222.56|7124337|204455
2020|12|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|222.56|7131464|204455
2020|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|2310.2|7043787|204455
2020|12|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|1871.21|7133605|204455
2020|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|2167.51|7026212|204455
2020|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|2108.55|7051038|204455
2020|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|2182.92|7059614|204455
2020|6|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|2295.32|7068225|204455
2020|7|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|2295.32|7079297|204455
2020|8|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|2182.92|7088772|204455
2021|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|246.62|7149105|204455
2021|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|245.88|7161000|204455
2021|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|245.88|7174795|204455
2021|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|245.88|7201495|204455
2021|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|1788.0|7193930|204455
2021|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|2409.71|7193897|204455
2021|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|2101.73|7149102|204455
2021|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|2267.04|7160988|204455
2021|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|2509.46|7193902|204455
2021|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|2509.46|7201478|204455
2021|6|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|2871.76|7214062|204455
2021|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|88.12|7160995|204455
2021|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|70.75|7149140|204455
2021|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|65.05|7174798|204455
2021|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|59.14|7187024|204455
2019|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|564.98|6744263|162332
2019|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|139.9|6744323|162332
2019|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|114.93|6768461|162332
2019|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|174.0|6768473|162332
2019|1|COMBUSTÍVEIS E LUBRIFICANTES.|4268.59|6744371|162332
2019|1|DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.|2000.0|6744344|162332
2019|1|PASSAGEM AÉREA - REEMBOLSO|960.56|6746359|162332
2019|1|TELEFONIA|40.16|0|162332
2019|1|TELEFONIA|32.31|0|162332
2019|1|TELEFONIA|1883.58|6744382|162332
2019|1|SERVIÇOS POSTAIS|226.2|6744272|162332
2019|1|SERVIÇOS POSTAIS|257.35|6768238|162332
2019|1|LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES|8800.0|6744239|162332
2019|1|PASSAGEM AÉREA - RPA|1621.17|1633846|162332
2019|1|PASSAGEM AÉREA - RPA|183.79|1636494|162332
2020|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|622.7|7034382|162332
2020|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|546.03|7064242|162332
2020|6|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|240.7|7065733|162332
2020|7|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|214.21|7074209|162332
2020|8|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|249.72|7084129|162332
2020|9|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|233.21|7102043|162332
2020|12|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|599.34|7148475|162332
2020|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|227.95|7064348|162332
2020|11|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|563.9|7127362|162332
2020|11|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|154.04|7127371|162332
2020|6|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|153.3|7065737|162332
2020|8|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|149.9|7092539|162332
2020|9|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|153.13|7102023|162332
2020|12|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|153.81|7148479|162332
2020|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|149.9|7034332|162332
2021|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|449.76|7152684|162332
2021|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|459.07|7165973|162332
2021|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|422.78|7171942|162332
2021|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|515.95|7181650|162332
2021|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|380.17|7197544|162332
2021|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|149.9|7152698|162332
2021|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|149.9|7165969|162332
2021|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|149.9|7171944|162332
2021|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|149.9|7181651|162332
2021|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|149.9|7197541|162332
2021|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|681.0|7148487|162332
2021|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|130.0|7175635|162332
2021|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|592.0|7197553|162332
2021|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|125.64|7152676|162332
2021|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|141.39|7166700|162332
2019|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|969.17|6793776|204526
2019|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|452.7|6811398|204526
2019|8|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|788.9|6887272|204526
2019|10|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|282.5|6936478|204526
2019|12|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|167.0|6986276|204526
2019|6|CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.|6000.0|6856908|204526
2019|7|DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.|6000.0|6878063|204526
2019|7|DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.|9000.0|6891066|204526
2019|12|DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.|59.9|7030591|204526
2019|5|DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.|2981.85|6824275|204526
2019|6|TELEFONIA|48.33|0|204526
2019|7|TELEFONIA|151.89|0|204526
2019|7|TELEFONIA|4.63|0|204526
2019|8|TELEFONIA|69.99|0|204526
2019|9|TELEFONIA|143.33|0|204526
2020|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|59.9|7048780|204526
2020|11|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|120.0|7132414|204526
2020|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|314.0|7026826|204526
2020|3|CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.|600.0|7030462|204526
2020|1|DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.|59.9|7030587|204526
2020|2|DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.|59.9|7030565|204526
2020|3|DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.|59.9|7048783|204526
2020|5|DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.|59.9|7070654|204526
2020|7|DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.|59.9|7094122|204526
2020|8|DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.|59.9|7094121|204526
2020|9|DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.|59.9|7094119|204526
2020|11|DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.|59.9|7132408|204526
2020|12|DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.|64.09|7132404|204526
2020|10|DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.|59.9|7115617|204526
2020|4|PASSAGEM AÉREA - REEMBOLSO|1880.15|7048928|204526
2021|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|176.5|7188829|204526
2021|2|DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.|4020.0|7176187|204526
2021|3|DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.|4020.0|7188212|204526
2021|4|DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.|4020.0|7211661|204526
2021|1|DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.|4020.0|7160566|204526
2021|1|DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.|64.09|7160572|204526
2021|2|DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.|64.09|7160575|204526
2021|3|DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.|64.09|7176238|204526
2021|4|DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.|64.09|7188209|204526
2021|5|DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.|64.09|7208314|204526
2021|6|DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.|64.09|7208308|204526
2021|3|DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.|10000.0|7194221|204526
2021|1|TELEFONIA|116.43|0|204526
2021|2|TELEFONIA|116.43|0|204526
2021|3|TELEFONIA|116.43|0|204526
2019|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|129.62|6759705|74784
2019|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|31.9|6764017|74784
2019|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|106.01|6759701|74784
2019|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|3354.84|6762201|74784
2019|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|100.9|6759699|74784
2019|1|COMBUSTÍVEIS E LUBRIFICANTES.|1051.24|6732358|74784
2019|1|COMBUSTÍVEIS E LUBRIFICANTES.|1273.97|6759712|74784
2019|1|COMBUSTÍVEIS E LUBRIFICANTES.|167.24|6759706|74784
2019|1|COMBUSTÍVEIS E LUBRIFICANTES.|164.14|6759710|74784
2019|1|COMBUSTÍVEIS E LUBRIFICANTES.|175.07|6759709|74784
2019|1|DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.|36.74|6732399|74784
2019|1|DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.|175.0|6732401|74784
2019|1|TELEFONIA|37.61|0|74784
2019|1|TELEFONIA|557.61|6759720|74784
2019|1|TELEFONIA|449.69|6759718|74784
2020|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|176.86|7007456|74784
2020|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|176.86|7020242|74784
2020|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|176.86|7048742|74784
2020|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|176.86|7048730|74784
2020|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|176.86|7062051|74784
2020|6|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|176.86|7066075|74784
2020|7|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|181.53|7077105|74784
2020|8|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|181.53|7088612|74784
2020|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|94.94|7029399|74784
2020|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|101.34|7048717|74784
2020|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|95.88|7053882|74784
2020|8|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|56.26|7090118|74784
2020|9|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|54.94|7108236|74784
2020|10|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|54.2|7118660|74784
2020|11|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|72.39|7121301|74784
2021|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|183.96|7192567|74784
2021|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|183.96|7192570|74784
2021|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|183.96|7192571|74784
2021|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|183.96|7201026|74784
2021|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|55.3|7154530|74784
2021|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|72.84|7167020|74784
2021|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|57.37|7177849|74784
2021|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|49.98|7192507|74784
2021|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|51.73|7208627|74784
2021|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|490.0|7154524|74784
2021|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|490.0|7154523|74784
2021|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|490.0|7177234|74784
2021|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|490.0|7177235|74784
2021|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|490.0|7192655|74784
2021|6|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|490.0|7201497|74784
2019|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|117.42|6844204|204418
2019|6|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|124.8|6865725|204418
